date,year,place,depth,latitude,longitude,is_natural,magnitude,magnitude_type,mag_category
2010-06-23 22:40:13+00:00,2010,8 km SE from Val-des-Bois,18.0,45.87770914058203,-75.50850231428267,True,1.2000000476837158,MN,<2
2010-06-23 22:49:46+00:00,2010,8 km SE from Val-des-Bois,18.0,45.889509142100636,-75.5093023152043,True,1.399999976158142,MN,<2
2010-06-23 23:04:35+00:00,2010,8 km E from Val-des-Bois,18.0,45.90410914500907,-75.50500231555853,True,1.100000023841858,MN,<2
2010-06-23 23:12:14+00:00,2010,11 km E from Val-des-Bois,18.0,45.883909142874124,-75.46840230193926,True,1.2999999523162842,MN,<2
2010-06-23 23:16:47+00:00,2010,7 km SE from Val-des-Bois,18.0,45.88960914255612,-75.51200231711687,True,1.100000023841858,MN,<2
2010-06-23 23:19:00+00:00,2010,10 km SE from Val-des-Bois,18.0,45.876409140429196,-75.49140230823306,True,1.2000000476837158,MN,<2
2010-06-23 23:24:11+00:00,2010,11 km SE from Val-des-Bois,18.0,45.85880913809425,-75.48910230630842,True,2.200000047683716,MN,2
2010-06-23 23:34:03+00:00,2010,12 km SE from Val-des-Bois,22.899999618530273,45.87060913999377,-75.4743023021117,True,3.299999952316284,MN,3
2010-06-23 23:43:54+00:00,2010,9 km E from Val-des-Bois,18.0,45.89490914471313,-75.4820023073207,True,1.7999999523162842,MN,<2
2010-06-23 23:45:23+00:00,2010,12 km SE from Val-des-Bois,18.0,45.85150913758782,-75.47570230124201,True,1.399999976158142,MN,<2
2010-06-23 23:49:02+00:00,2010,11 km SE from Val-des-Bois,18.0,45.870709140623006,-75.47650230292437,True,1.7999999523162842,MN,<2
2010-06-23 23:49:26+00:00,2010,11 km SE from Val-des-Bois,18.0,45.87610914178441,-75.46830230028029,True,1.899999976158142,MN,<2
2010-06-24 00:02:41+00:00,2010,10 km E from Val-des-Bois,20.299999237060547,45.875309141735045,-75.46710230076279,True,1.2999999523162842,MN,<2
2010-06-24 00:12:01+00:00,2010,7 km E from Val-des-Bois,18.799999237060547,45.88920914282055,-75.49740231155168,True,1.399999976158142,MN,<2
2010-06-24 00:14:29+00:00,2010,9 km SE from Val-des-Bois,18.0,45.86630913902008,-75.50140231130254,True,1.7999999523162842,MN,<2
2010-06-24 00:28:43+00:00,2010,49 km NNE of Kamloops,20.0,51.10140604310089,-120.15061546460677,True,1.600000023841858,ML,<2
2010-06-24 00:29:52+00:00,2010,7 km SE from Val-des-Bois,18.0,45.881809139789866,-75.52850232199263,True,1.100000023841858,MN,<2
2010-06-24 00:48:51+00:00,2010,10 km SE from Val-des-Bois,18.0,45.87970914154423,-75.47880230510947,True,1.0,MN,<2
2010-06-24 00:58:03+00:00,2010,11 km SE from Val-des-Bois,20.600000381469727,45.858709138121206,-75.48260230468314,True,2.5,MN,2
2010-06-24 01:06:32+00:00,2010,6 km SE from Val-des-Bois,18.0,45.894409142779864,-75.52350232072732,True,1.100000023841858,MN,<2
2010-06-24 01:09:01+00:00,2010,8 km E from Val-des-Bois,18.0,45.903409144747265,-75.49720231288173,True,1.2999999523162842,MN,<2
2010-06-24 01:22:07+00:00,2010,8 km E from Val-des-Bois,18.0,45.893509142902225,-75.50020231305416,True,1.399999976158142,MN,<2
2010-06-24 01:24:37+00:00,2010,10 km E from Val-des-Bois,18.0,45.8914091440734,-75.48160230715449,True,1.399999976158142,MN,<2
2010-06-24 01:33:37+00:00,2010,7 km SE from Val-des-Bois,18.0,45.8872091417141,-75.5153023169906,True,1.600000023841858,MN,<2
2010-06-24 01:33:47+00:00,2010,10 km SE from Val-des-Bois,18.0,45.8665091390145,-75.49080230738984,True,1.7999999523162842,MN,<2
2010-06-24 01:52:42+00:00,2010,11 km SE from Val-des-Bois,18.0,45.87640914115665,-75.47330230251325,True,2.200000047683716,MN,2
2010-06-24 02:09:01+00:00,2010,9 km SE from Val-des-Bois,18.0,45.883609142015835,-75.4931023103636,True,1.7000000476837158,MN,<2
2010-06-24 02:35:52+00:00,2010,8 km SE from Val-des-Bois,18.0,45.87250913862904,-75.51520231622153,True,0.8999999761581421,MN,<2
2010-06-24 02:39:28+00:00,2010,17 km SE from Val-des-Bois,18.0,45.80400913015995,-75.449902289154,True,0.800000011920929,MN,<2
2010-06-24 02:47:54+00:00,2010,12 km E from Val-des-Bois,20.299999237060547,45.88030914269422,-75.45730229737914,True,2.5,MN,2
2010-06-24 03:00:10+00:00,2010,11 km SE from Val-des-Bois,18.0,45.86660913998465,-75.47330230201639,True,1.100000023841858,MN,<2
2010-06-24 03:01:28+00:00,2010,10 km SE from Val-des-Bois,18.0,45.87540914127315,-75.47940230469572,True,0.8999999761581421,MN,<2
2010-06-24 03:05:04+00:00,2010,11 km SE from Val-des-Bois,18.0,45.87260914084722,-75.47870230345794,True,1.7999999523162842,MN,<2
2010-06-24 03:11:56+00:00,2010,8 km E from Val-des-Bois,18.0,45.889909142801855,-75.50490231411987,True,1.7000000476837158,MN,<2
2010-06-24 03:12:56+00:00,2010,11 km E from Val-des-Bois,18.0,45.8923091446981,-75.46050229929988,True,1.2000000476837158,MN,<2
2010-06-24 03:16:15+00:00,2010,9 km SE from Val-des-Bois,18.0,45.86930913845497,-75.51140231489437,True,1.100000023841858,MN,<2
2010-06-24 03:29:10+00:00,2010,9 km E from Val-des-Bois,18.0,45.893109144037616,-75.48780230842769,True,1.0,MN,<2
2010-06-24 03:48:56+00:00,2010,8 km E from Val-des-Bois,18.0,45.89680914423822,-75.49710231200415,True,0.8999999761581421,MN,<2
2010-06-24 03:59:50+00:00,2010,7 km E from Val-des-Bois,18.0,45.90360914489963,-75.50600231583002,True,1.2000000476837158,MN,<2
2010-06-24 04:11:50+00:00,2010,7 km SE from Val-des-Bois,18.0,45.8898091418922,-75.51920231849114,True,1.399999976158142,MN,<2
2010-06-24 04:25:05+00:00,2010,11 km SE from Val-des-Bois,18.0,45.87110914030442,-75.47950230481685,True,0.800000011920929,MN,<2
2010-06-24 04:29:52+00:00,2010,9 km SE from Val-des-Bois,18.0,45.87400913955878,-75.5042023124627,True,1.399999976158142,MN,<2
2010-06-24 04:38:32+00:00,2010,7 km E from Val-des-Bois,18.0,45.893709142274496,-75.51570231781879,True,2.0,MN,2
2010-06-24 04:40:14+00:00,2010,7 km SE from Val-des-Bois,15.699999809265137,45.87510913924053,-75.52070231801753,True,2.5999999046325684,MN,2
2010-06-24 04:41:58+00:00,2010,7 km SE from Val-des-Bois,15.600000381469727,45.87700913909459,-75.5315023225409,True,2.5999999046325684,MN,2
2010-06-24 04:58:53+00:00,2010,10 km SE from Val-des-Bois,18.0,45.87840914103744,-75.49050230919427,True,1.0,MN,<2
2010-06-24 05:03:41+00:00,2010,10 km SE from Val-des-Bois,18.0,45.8758091410112,-75.48360230553962,True,2.299999952316284,MN,2
2010-06-24 05:05:18+00:00,2010,9 km SE from Val-des-Bois,18.0,45.87550913998502,-75.5070023137837,True,1.899999976158142,MN,<2
2010-06-24 05:16:43+00:00,2010,8 km SE from Val-des-Bois,18.0,45.88700914204486,-75.50020231268326,True,1.0,MN,<2
2010-06-24 05:24:16+00:00,2010,7 km SE from Val-des-Bois,18.0,45.89130914158944,-75.52130231949477,True,1.899999976158142,MN,<2
2010-06-24 05:32:10+00:00,2010,8 km E from Val-des-Bois,18.0,45.8947091430611,-75.49870231233298,True,1.100000023841858,MN,<2
2010-06-24 05:44:38+00:00,2010,6 km SE from Val-des-Bois,18.0,45.887509141089446,-75.52910232175252,True,0.8999999761581421,MN,<2
2010-06-24 05:49:36+00:00,2010,8 km SE from Val-des-Bois,14.699999809265137,45.8541091339419,-75.55870232966377,True,2.700000047683716,MN,2
2010-06-24 06:10:43+00:00,2010,141 km WSW of Bella Bella,10.0,51.51470484814623,-129.90161707042571,True,2.700000047683716,Mw,2
2010-06-24 06:16:43+00:00,2010,188 km W   of Pt. Hardy,10.0,50.59830480958153,-130.08461680008872,True,2.700000047683716,Mw,2
2010-06-24 06:27:46+00:00,2010,8 km SE from Val-des-Bois,18.0,45.87930914025602,-75.51710231711994,True,1.0,MN,<2
2010-06-24 06:29:40+00:00,2010,9 km E from Val-des-Bois,18.0,45.89030914290143,-75.49260231054936,True,0.6000000238418579,MN,<2
2010-06-24 07:06:19+00:00,2010,7 km E from Val-des-Bois,18.0,45.895109142657255,-75.51330231763193,True,1.2999999523162842,MN,<2
2010-06-24 07:17:33+00:00,2010,8 km E from Val-des-Bois,18.0,45.89130914246266,-75.51040231602485,True,2.299999952316284,MN,2
2010-06-24 07:27:01+00:00,2010,9 km SE from Val-des-Bois,18.0,45.868309138063125,-75.51140231439226,True,1.600000023841858,MN,<2
2010-06-24 07:42:03+00:00,2010,9 km E from Val-des-Bois,18.0,45.88900914251388,-75.49550231079584,True,1.100000023841858,MN,<2
2010-06-24 07:42:51+00:00,2010,10 km E from Val-des-Bois,18.0,45.90590914639935,-75.47690230675643,True,1.600000023841858,MN,<2
2010-06-24 07:52:34+00:00,2010,8 km SE from Val-des-Bois,18.0,45.86780913821029,-75.52460231951463,True,1.100000023841858,MN,<2
2010-06-24 08:13:11+00:00,2010,11 km E from Val-des-Bois,19.899999618530273,45.872809140564755,-75.47180230193257,True,2.4000000953674316,MN,2
2010-06-24 08:17:16+00:00,2010,9 km E from Val-des-Bois,18.0,45.89420914377913,-75.4913023105406,True,2.200000047683716,MN,2
2010-06-24 08:21:46+00:00,2010,53 km W   of Gold R.,29.799999237060547,49.564605185035454,-126.81341607406641,True,1.7000000476837158,ML,<2
2010-06-24 08:55:23+00:00,2010,9 km SE from Val-des-Bois,17.0,45.87510913993769,-75.50380231319585,True,2.700000047683716,MN,2
2010-06-24 09:16:22+00:00,2010,8 km E from Val-des-Bois,18.0,45.89220914358325,-75.49840231270736,True,1.2000000476837158,MN,<2
2010-06-24 09:45:33+00:00,2010,11 km SE from Val-des-Bois,18.0,45.8688091403611,-75.47740230288461,True,1.899999976158142,MN,<2
2010-06-24 09:56:00+00:00,2010,9 km E from Val-des-Bois,18.0,45.90110914531323,-75.48140230724762,True,1.5,MN,<2
2010-06-24 09:59:48+00:00,2010,48 km ESE of Ucluelet,36.0,48.73160537165351,-124.97041558278171,True,2.0,ML,2
2010-06-24 10:15:52+00:00,2010,9 km SE from Val-des-Bois,18.0,45.874609139853355,-75.50320231228105,True,1.7000000476837158,MN,<2
2010-06-24 10:26:38+00:00,2010,7 km S from Val-des-Bois,18.0,45.852109133048494,-75.57710233537527,True,1.0,MN,<2
2010-06-24 10:29:11+00:00,2010,6 km E from Val-des-Bois,18.0,45.904009144454996,-75.51860231993767,True,1.7000000476837158,MN,<2
2010-06-24 10:38:25+00:00,2010,8 km E from Val-des-Bois,18.0,45.8903091426062,-75.49770231181411,True,1.2999999523162842,MN,<2
2010-06-24 11:12:21+00:00,2010,12 km SE from Val-des-Bois,18.0,45.861409139292235,-75.47230230103843,True,1.100000023841858,MN,<2
2010-06-24 11:20:45+00:00,2010,10 km E from Val-des-Bois,18.0,45.89750914468077,-75.47770230536422,True,1.2000000476837158,MN,<2
2010-06-24 11:34:29+00:00,2010,8 km SE from Val-des-Bois,18.0,45.86410913695393,-75.53290232121148,True,2.0999999046325684,MN,2
2010-06-24 11:34:16+00:00,2010,138 km S   of Sandspit,20.0,52.01570457518881,-132.0481174883039,True,1.899999976158142,ML,<2
2010-06-24 11:47:28+00:00,2010,8 km SE from Val-des-Bois,18.0,45.851709134232514,-75.54290232396977,True,1.7999999523162842,MN,<2
2010-06-24 12:11:56+00:00,2010,10 km E from Val-des-Bois,18.0,45.88670914322765,-75.4751023044956,True,1.7000000476837158,MN,<2
2010-06-24 12:25:28+00:00,2010,9 km E from Val-des-Bois,18.0,45.89360914359974,-75.48430230753749,True,0.800000011920929,MN,<2
2010-06-24 12:55:56+00:00,2010,227 km SW  of Pt. Hardy,10.0,49.07710486802791,-129.35331626694264,True,2.9000000953674316,Mw,2
2010-06-24 14:19:37+00:00,2010,7 km E from Val-des-Bois,18.0,45.892709142515606,-75.5131023172978,True,1.399999976158142,MN,<2
2010-06-24 15:34:24+00:00,2010,6 km E from Val-des-Bois,18.0,45.91340914570618,-75.52080232232029,True,1.2000000476837158,MN,<2
2010-06-24 16:56:36+00:00,2010,49 km WSW of Pt. Hardy,18.700000762939453,50.565705057662896,-128.08851653995717,True,1.600000023841858,ML,<2
2010-06-24 17:39:52+00:00,2010,10 km SE from Val-des-Bois,18.0,45.86040913758506,-75.50200231034785,True,2.299999952316284,MN,2
2010-06-24 17:54:18+00:00,2010,7 km E from Val-des-Bois,18.0,45.896209143280394,-75.50900231686481,True,2.200000047683716,MN,2
2010-06-24 17:59:00+00:00,2010,10 km E from Val-des-Bois,18.0,45.8898091431251,-75.48100230593975,True,1.7000000476837158,MN,<2
2010-06-24 18:57:34+00:00,2010,11 km NNW of Ucluelet,13.600000381469727,49.04770531017452,-125.60071575964764,True,0.5,ML,<2
2010-06-24 19:40:33+00:00,2010,11 km SE from Val-des-Bois,18.0,45.87940914191789,-75.47460230311688,True,1.899999976158142,MN,<2
2010-06-24 20:30:04+00:00,2010,5 km SE from Val-des-Bois,18.0,45.88840914002999,-75.54400232694687,True,1.7000000476837158,MN,<2
2010-06-24 21:06:22+00:00,2010,209 km WSW of Bella Bella,10.0,51.093004749655705,-130.61931701988422,True,2.799999952316284,Mw,2
2010-06-24 21:07:58+00:00,2010,8 km E from Val-des-Bois,18.0,45.89510914371083,-75.50350231393091,True,1.100000023841858,MN,<2
2010-06-24 21:17:18+00:00,2010,9 km E from Val-des-Bois,18.0,45.90500914537148,-75.48570230897673,True,1.5,MN,<2
2010-06-24 21:19:51+00:00,2010,17 km W  from La Pocatiere,12.800000190734863,47.384409590557716,-70.25810064772442,True,1.399999976158142,MN,<2
2010-06-24 21:59:13+00:00,2010,7 km E from Val-des-Bois,18.0,45.91340914655516,-75.50630231717273,True,1.0,MN,<2
2010-06-24 22:05:56+00:00,2010,9 km SE from Val-des-Bois,18.0,45.882209141712075,-75.49710231081502,True,2.0,MN,2
2010-06-24 22:15:45+00:00,2010,9 km E from Val-des-Bois,18.0,45.889509143148224,-75.48860230836193,True,2.0,MN,2
2010-06-24 23:49:08+00:00,2010,8 km SE from Val-des-Bois,16.700000762939453,45.87140913852527,-75.51760231693427,True,3.200000047683716,MN,3
2010-06-25 00:17:15+00:00,2010,SVERDRUP SEISMIC ZONE.,18.0,79.16500893275649,-102.19094108359378,True,2.799999952316284,ML,2
2010-06-25 00:39:21+00:00,2010,129 km ESE of Juneau,1.0,57.4208044373961,-132.98751986808838,True,2.299999952316284,ML,2
2010-06-25 00:40:30+00:00,2010,8 km SE from Val-des-Bois,18.0,45.88640914212342,-75.50100231331552,True,2.0,MN,2
2010-06-25 00:56:22+00:00,2010,14 km E from Val-des-Bois,18.0,45.8746091426551,-75.43380228884138,True,0.8999999761581421,MN,<2
2010-06-25 01:00:45+00:00,2010,9 km SE from Val-des-Bois,18.0,45.87770914090151,-75.49960231142246,True,1.0,MN,<2
2010-06-25 01:05:56+00:00,2010,196 km ESE of Dawson,10.0,62.661303695716384,-137.00482360588322,True,1.600000023841858,ML,<2
2010-06-25 01:05:29+00:00,2010,9 km E from Val-des-Bois,18.0,45.89920914457112,-75.491602310166,True,1.100000023841858,MN,<2
2010-06-25 01:09:04+00:00,2010,214 km W   of Pt. Hardy,10.0,50.71210476405831,-130.46421688164816,True,2.799999952316284,Mw,2
2010-06-25 01:31:39+00:00,2010,219 km W   of Pt. Hardy,10.0,50.75270475665958,-130.5258169008935,True,2.5999999046325684,Mw,2
2010-06-25 01:32:35+00:00,2010,6 km S from Val-des-Bois,18.0,45.86870913589485,-75.58020233713476,True,0.8999999761581421,MN,<2
2010-06-25 01:57:09+00:00,2010,20 km N from Thurso,18.0,45.76390912904687,-75.31810224140624,True,1.0,MN,<2
2010-06-25 02:08:08+00:00,2010,206 km WSW of Bella Bella,10.0,51.06500475980371,-130.54261700191788,True,2.9000000953674316,Mw,2
2010-06-25 02:11:24+00:00,2010,204 km WSW of Bella Bella,10.0,51.04960476702169,-130.4805169903362,True,2.5999999046325684,Mw,2
2010-06-25 02:22:41+00:00,2010,185 km WSW of Bella Bella,10.0,51.06150480969677,-130.1445169538529,True,3.799999952316284,Mw,3
2010-06-25 02:30:25+00:00,2010,219 km W   of Pt. Hardy,10.0,50.73900475697594,-130.52491689679806,True,2.9000000953674316,Mw,2
2010-06-25 02:37:09+00:00,2010,219 km W   of Pt. Hardy,10.0,50.71060475595624,-130.52641688828712,True,2.5,Mw,2
2010-06-25 02:56:25+00:00,2010,216 km W   of Pt. Hardy,10.0,50.84440476328509,-130.48261692513145,True,2.5999999046325684,Mw,2
2010-06-25 02:57:47+00:00,2010,223 km W   of Pt. Hardy,10.0,50.83040475102103,-130.57931693158943,True,2.5,Mw,2
2010-06-25 03:08:34+00:00,2010,215 km W   of Pt. Hardy,10.0,50.81110476466528,-130.47341691386004,True,3.700000047683716,Mw,3
2010-06-25 03:09:57+00:00,2010,8 km SW  of Chilliwack,1.0,49.10410572805618,-122.01671522047297,True,1.2000000476837158,ML,<2
2010-06-25 03:21:36+00:00,2010,11 km SE from Val-des-Bois,18.0,45.84950913666961,-75.48760230559944,True,0.699999988079071,MN,<2
2010-06-25 03:35:17+00:00,2010,8 km E from Val-des-Bois,18.0,45.88970914241876,-75.50000231291543,True,1.600000023841858,MN,<2
2010-06-25 03:36:18+00:00,2010,12 km E from Val-des-Bois,18.0,45.88040914244531,-75.46080229940166,True,1.2999999523162842,MN,<2
2010-06-25 03:52:09+00:00,2010,13 km SE from Val-des-Bois,18.0,45.85790913898933,-75.45720229538566,True,0.800000011920929,MN,<2
2010-06-25 04:05:08+00:00,2010,216 km W   of Pt. Hardy,10.0,50.83490476323756,-130.48581692267666,True,2.5999999046325684,Mw,2
2010-06-25 04:11:10+00:00,2010,221 km W   of Pt. Hardy,10.0,50.68770475075728,-130.56491688523334,True,2.9000000953674316,Mw,2
2010-06-25 04:40:34+00:00,2010,218 km W   of Pt. Hardy,10.0,50.69120475592085,-130.5215168817385,True,2.9000000953674316,Mw,2
2010-06-25 06:26:36+00:00,2010,12 km SE from Val-des-Bois,19.600000381469727,45.873109141418595,-75.46350229872004,True,2.5,MN,2
2010-06-25 07:04:33+00:00,2010,13 km E from Val-des-Bois,18.0,45.87780914331891,-75.4396022915339,True,0.699999988079071,MN,<2
2010-06-25 07:25:08+00:00,2010,12 km SE from Val-des-Bois,18.0,45.835909133241216,-75.50300230956576,True,1.600000023841858,MN,<2
2010-06-25 07:27:54+00:00,2010,8 km SE from Val-des-Bois,18.0,45.86400913742385,-75.52810231917188,True,1.7999999523162842,MN,<2
2010-06-25 07:34:30+00:00,2010,11 km N from Saint-Pascal,17.600000381469727,47.633009645360325,-69.83770051989455,True,1.2999999523162842,MN,<2
2010-06-25 07:36:13+00:00,2010,193 km W   of Pt. Hardy,10.0,50.79790480301187,-130.16461687167734,True,2.5,Mw,2
2010-06-25 07:37:43+00:00,2010,200 km WSW of Bella Bella,10.0,50.93250479520285,-130.24561692518833,True,2.5,Mw,2
2010-06-25 07:38:51+00:00,2010,8 km E from Val-des-Bois,18.0,45.89400914342941,-75.49940231218265,True,1.0,MN,<2
2010-06-25 07:40:19+00:00,2010,7 km SE from Val-des-Bois,18.0,45.866309136513,-75.5546023285693,True,1.600000023841858,MN,<2
2010-06-25 07:44:54+00:00,2010,7 km SE from Val-des-Bois,18.0,45.8813091400028,-75.5323023229026,True,1.2999999523162842,MN,<2
2010-06-25 08:15:12+00:00,2010,11 km E from Val-des-Bois,18.0,45.88690914347854,-75.46110229938975,True,0.8999999761581421,MN,<2
2010-06-25 11:06:52+00:00,2010,184 km WNW of Watson Lk.,20.0,61.264604654876834,-131.27992193008885,True,2.5,ML,2
2010-06-25 11:49:19+00:00,2010,23 km E   of Sidney,17.200000762939453,48.61850558312238,-123.08321526471438,True,0.30000001192092896,ML,<2
2010-06-25 12:01:23+00:00,2010,61 km WSW of Sandspit,20.0,52.84590452755219,-132.44431782626268,True,1.2999999523162842,ML,<2
2010-06-25 12:02:21+00:00,2010,32 km ESE of Seattle,5.300000190734863,47.515905656882055,-121.92161480586115,True,1.399999976158142,ML,<2
2010-06-25 12:50:52+00:00,2010,11 km SE from Val-des-Bois,18.0,45.860609138938585,-75.47750230319127,True,2.200000047683716,MN,2
2010-06-25 13:21:30+00:00,2010,65 km SW  of Sandspit,20.0,52.74870454191479,-132.33241777785045,True,1.2000000476837158,ML,<2
2010-06-25 13:36:51+00:00,2010,27 km NE from Matane,18.0,49.00130994342991,-67.24959969935998,True,1.5,MN,<2
2010-06-25 13:39:05+00:00,2010,10 km E from Val-des-Bois,18.0,45.897409144506405,-75.47740230555982,True,1.7999999523162842,MN,<2
2010-06-25 14:07:39+00:00,2010,61 km WSW of Sandspit,20.0,52.90710451502756,-132.54001785892643,True,1.100000023841858,ML,<2
2010-06-25 14:20:35+00:00,2010,17 km WNW of Haines Jct.,5.0,60.837803623791025,-137.7983223511118,True,2.0,ML,2
2010-06-25 14:30:57+00:00,2010,13 km SE from Val-des-Bois,18.0,45.86870914084721,-75.45410229559648,True,1.2999999523162842,MN,<2
2010-06-25 14:46:35+00:00,2010,64 km W   of Sandspit,20.0,53.110704485586325,-132.76081795759308,True,0.8999999761581421,ML,<2
2010-06-25 15:01:43+00:00,2010,10 km SE from Val-des-Bois,18.0,45.87350914016673,-75.49230230897429,True,1.2000000476837158,MN,<2
2010-06-25 15:27:13+00:00,2010,9 km SE from Val-des-Bois,18.0,45.88430914186538,-75.4908023097155,True,0.8999999761581421,MN,<2
2010-06-25 15:27:51+00:00,2010,10 km E from Val-des-Bois,18.0,45.885009142401444,-75.48530230793446,True,1.0,MN,<2
2010-06-25 15:27:37+00:00,2010,Wager Bay region,18.0,65.89601025544623,-90.5340130415607,True,1.7999999523162842,MN,<2
2010-06-25 15:28:27+00:00,2010,218 km W   of Pt. Hardy,10.0,50.720104758096674,-130.51601688950979,True,2.5,Mw,2
2010-06-25 15:40:46+00:00,2010,65 km ESE of Ucluelet,28.399999618530273,48.60840538334431,-124.82391552902452,True,0.30000001192092896,ML,<2
2010-06-25 16:51:05+00:00,2010,66 km ESE of Ucluelet,28.899999618530273,48.58550538248568,-124.82721552336393,True,0.4000000059604645,ML,<2
2010-06-25 18:04:42+00:00,2010,Vermont,5.0,43.647508841074874,-73.15960136322687,True,1.899999976158142,MN,<2
2010-06-25 21:12:27+00:00,2010,37 km W   of Pt. Hardy,21.600000381469727,50.65290507664492,-127.95041654801508,True,0.6000000238418579,ML,<2
2010-06-25 21:23:22+00:00,2010,9 km SE from Val-des-Bois,18.0,45.88530914195891,-75.49550231107743,True,1.600000023841858,MN,<2
2010-06-25 21:42:47+00:00,2010,75 km NW  of Gold R.,10.199999809265137,50.30730524234358,-126.52811624828318,True,1.100000023841858,ML,<2
2010-06-25 21:43:15+00:00,2010,8 km SE from Val-des-Bois,18.0,45.88770914192373,-75.5043023138052,True,1.399999976158142,MN,<2
2010-06-26 00:22:30+00:00,2010,7 km E from Val-des-Bois,18.0,45.91150914538662,-75.51610231942128,True,1.2999999523162842,MN,<2
2010-06-26 00:38:05+00:00,2010,9 km E from Val-des-Bois,18.0,45.889609143142664,-75.49040230992995,True,1.899999976158142,MN,<2
2010-06-26 00:58:54+00:00,2010,189 km ESE of Dawson,10.0,62.64810364932005,-137.28562362221922,True,1.5,ML,<2
2010-06-26 01:01:46+00:00,2010,10 km E from Val-des-Bois,18.0,45.89770914522562,-75.476002305517,True,1.2999999523162842,MN,<2
2010-06-26 01:06:32+00:00,2010,22 km NW  of Powell R.,1.0,50.00790544987834,-124.72411589757529,True,1.2999999523162842,ML,<2
2010-06-26 03:40:42+00:00,2010,9 km E from Val-des-Bois,18.0,45.892009143340736,-75.48570230782376,True,0.8999999761581421,MN,<2
2010-06-26 05:20:53+00:00,2010,9 km SE from Val-des-Bois,18.0,45.85520913575275,-75.53140231994624,True,1.7999999523162842,MN,<2
2010-06-26 05:22:29+00:00,2010,10 km E from Val-des-Bois,18.799999237060547,45.88630914268047,-75.4832023069176,True,2.5999999046325684,MN,2
2010-06-26 06:50:08+00:00,2010,60 km W   of Sandspit,20.0,53.23000449067492,-132.7229179989571,True,0.8999999761581421,ML,<2
2010-06-26 07:28:04+00:00,2010,8 km E from Val-des-Bois,18.0,45.89530914387458,-75.50330231446308,True,0.8999999761581421,MN,<2
2010-06-26 07:40:13+00:00,2010,11 km SE from Val-des-Bois,18.0,45.86440913967988,-75.47900230363925,True,0.699999988079071,MN,<2
2010-06-26 07:41:27+00:00,2010,6 km SE from Val-des-Bois,18.0,45.882309139402274,-75.53880232466865,True,-0.800000011920929,ML,<2
2010-06-26 07:57:43+00:00,2010,8 km E from Val-des-Bois,18.0,45.89020914250312,-75.50670231532598,True,0.8999999761581421,MN,<2
2010-06-26 08:14:32+00:00,2010,54 km W   of Haines,1.0,59.061103927412915,-136.1705210907258,True,1.7000000476837158,ML,<2
2010-06-26 09:17:57+00:00,2010,8 km SE from Val-des-Bois,18.0,45.886109141966294,-75.50220231358654,True,2.0,MN,2
2010-06-26 09:40:40+00:00,2010,23 km NNW of Penticton,1.0,49.69930602617484,-119.68091497830697,True,2.0999999046325684,ML,2
2010-06-26 09:46:30+00:00,2010,7 km SE from Val-des-Bois,13.5,45.86850913753658,-75.54010232381094,True,2.5,MN,2
2010-06-26 10:15:23+00:00,2010,89 km SE  of Bella Coola,4.800000190734863,51.785205366794685,-125.8666166148536,True,1.5,ML,<2
2010-06-26 10:52:53+00:00,2010,9 km SE from Val-des-Bois,18.0,45.870409139309,-75.51090231473083,True,1.100000023841858,MN,<2
2010-06-26 12:53:22+00:00,2010,87 km SE  of Bella Coola,5.699999809265137,51.76600535684065,-125.94691662064858,True,1.600000023841858,ML,<2
2010-06-26 15:10:17+00:00,2010,9 km SE from Val-des-Bois,18.0,45.883609142056955,-75.49520231055666,True,1.2000000476837158,MN,<2
2010-06-26 15:12:50+00:00,2010,9 km E from Val-des-Bois,18.0,45.897109144680094,-75.48770230938207,True,1.600000023841858,MN,<2
2010-06-26 16:32:46+00:00,2010,8 km N from Saint-Jovite,18.0,46.18760923054267,-74.58470203219791,True,0.8999999761581421,MN,<2
2010-06-26 18:10:03+00:00,2010,64 km WSW of Sandspit,20.0,52.87480451456812,-132.54191784730597,True,1.2999999523162842,ML,<2
2010-06-26 18:16:48+00:00,2010,237 km WSW of Bella Bella,10.0,51.14000468474548,-131.13841709456017,True,2.9000000953674316,Mw,2
2010-06-26 19:10:09+00:00,2010,7 km SE from Val-des-Bois,18.0,45.86790913730157,-75.53520232230889,True,1.399999976158142,MN,<2
2010-06-26 19:49:17+00:00,2010,28 km SSW of Masset,3.200000047683716,53.76680455361074,-132.26481815382326,True,1.600000023841858,ML,<2
2010-06-26 21:16:02+00:00,2010,69 km SW  of Pt. Hardy,20.700000762939453,50.14310507725181,-127.84441637985793,True,1.399999976158142,ML,<2
2010-06-26 22:07:47+00:00,2010,8 km SE from Val-des-Bois,18.0,45.87820913942727,-75.51970231803729,True,1.100000023841858,MN,<2
2010-06-26 22:10:49+00:00,2010,Wager Bay region,18.0,66.15881024742686,-90.73181328769364,True,1.2999999523162842,MN,<2
2010-06-26 22:12:24+00:00,2010,10 km SE from Val-des-Bois,18.0,45.84880913491536,-75.5142023141013,True,1.7999999523162842,MN,<2
2010-06-27 00:12:12+00:00,2010,102 km NW  of Yakutat,1.0,60.06600321996617,-140.47592203823766,True,2.700000047683716,ML,2
2010-06-27 03:36:42+00:00,2010,10 km SE from Val-des-Bois,18.0,45.88170914163224,-75.48350230689712,True,0.8999999761581421,MN,<2
